No.paper,No.study,groupID,Country,Continent,Longitude coordinate,Latitude coordinate,MAT,MAP,NF(¦Ìg kg d),nifH gene £¨copes g-1£©,pH,Moisture(%),SOC(g kg-1),TN(g kg-1),C/N ratio,TP(g kg-1),TK(g kg-1),OlsenP(mg kg-1),AK(mg kg),NH4(mg kg),NO3(mg kg),sand (%),silt(%),Clay(%)
54,Smercina_5,Grassland,USA,NorthAmerica,-87.19,45.76,5.3,728,1400,NA,7,NA,17.3,1.5,11.53,NA,NA,NA,NA,NA,NA,57,28,15
54,Smercina_6,Grassland,USA,NorthAmerica,-87.19,45.76,5.3,728,1900,NA,7,NA,17.3,1.5,11.53,NA,NA,NA,NA,NA,NA,57,28,15
54,Smercina_2,Grassland,USA,NorthAmerica,-85.2,44.3,6.6,847,2000,NA,7.3,NA,9.2,0.6,15.33,NA,NA,NA,NA,NA,NA,85,8,7
54,Smercina_3,Grassland,USA,NorthAmerica,-85.2,44.3,6.6,847,1000,NA,7.3,NA,9.2,0.6,15.33,NA,NA,NA,NA,NA,NA,85,8,7
54,Smercina_4,Grassland,USA,NorthAmerica,-85.2,44.3,6.6,847,200,NA,7.3,NA,9.2,0.6,15.33,NA,NA,NA,NA,NA,NA,85,8,7
54,Smercina_5,Grassland,USA,NorthAmerica,-85.2,44.3,6.6,847,350,NA,7.3,NA,9.2,0.6,15.33,NA,NA,NA,NA,NA,NA,85,8,7
54,Smercina_1,Grassland,USA,NorthAmerica,-85.45,42.48,9,842,1000,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,32,17
54,Smercina_2,Grassland,USA,NorthAmerica,-85.45,42.48,9,842,1100,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,32,17
54,Smercina_3,Grassland,USA,NorthAmerica,-85.45,42.48,9,842,2000,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,32,17
54,Smercina_4,Grassland,USA,NorthAmerica,-85.45,42.48,9,842,250,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,32,17
55,Di¨¢kov¨¢_1,Grassland,Russia,Europe,62.95,67.05,-5.4,67.2,180,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,0.88,0.08,NA,NA,NA
55,Di¨¢kov¨¢_2,Grassland,Russia,Europe,62.95,67.05,-5.4,67.2,60,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,0.88,0.08,NA,NA,NA
55,Di¨¢kov¨¢_3,Grassland,Russia,Europe,62.95,67.05,-5.4,67.2,7,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,0.88,0.08,NA,NA,NA
55,Di¨¢kov¨¢_4,Grassland,Russia,Europe,62.95,67.05,-5.4,67.2,3,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,0.88,0.08,NA,NA,NA
56,Tian_1 ,Wetland,China,Asia,119.13,30.08,17,1100,70,250000,NA,NA,1.88,1.44,1.31,0.71,NA,NA,NA,NA,NA,NA,NA,NA
56,Tian_2,Wetland,China,Asia,119.13,30.08,17,1100,50,60000,NA,NA,1.54,1.21,1.27,0.57,NA,NA,NA,NA,NA,NA,NA,NA
56,Tian_3,Wetland,China,Asia,119.13,30.08,17,1100,30,100000,NA,NA,1.51,1.63,0.93,0.61,NA,NA,NA,NA,NA,NA,NA,NA
56,Tian_4,Wetland,China,Asia,119.13,30.08,17,1100,5,20000,NA,NA,3,1.88,1.6,0.44,NA,NA,NA,NA,NA,NA,NA,NA
57,Kane_1,Grassland,USA,NorthAmerica,-79.93,39.37,9,1100,155,NA,6.4,NA,72,NA,NA,NA,NA,NA,NA,5.8,2.3,NA,NA,NA
57,Kane_2,Grassland,USA,NorthAmerica,-79.93,39.37,9,1100,118,NA,6.4,NA,72,NA,NA,NA,NA,NA,NA,5.3,3,NA,NA,NA
57,Kane_3,Grassland,USA,NorthAmerica,-79.93,39.37,9,1100,160,NA,6.4,NA,72,NA,NA,NA,NA,NA,NA,6.2,3.2,NA,NA,NA
57,Kane_4,Grassland,USA,NorthAmerica,-79.93,39.37,9,1100,85,NA,6.4,NA,72,NA,NA,NA,NA,NA,NA,5,6.5,NA,NA,NA
57,Kane_5,Grassland,USA,NorthAmerica,-79.93,39.37,9,1100,148,NA,6.4,NA,72,NA,NA,NA,NA,NA,NA,6.5,5.7,NA,NA,NA
57,Kane_6,Grassland,USA,NorthAmerica,-79.93,39.37,9,1100,188,NA,6.4,NA,72,NA,NA,NA,NA,NA,NA,3.8,3.3,NA,NA,NA
58,Zeng_1,Forest,China,Asia,118.083333,25.716667,20,1800,57.73,836923,4.74,NA,45.8,3.81,12.02,1.03,NA,6.77,NA,NA,NA,NA,NA,NA
58,Zeng_2,Forest,China,Asia,118.083333,25.716667,20,1800,47.77,884231,4.74,NA,45.8,3.81,12.02,1.03,NA,6.77,NA,NA,NA,NA,NA,NA
58,Zeng_3,Forest,China,Asia,118.083333,25.716667,20,1800,50.39,893462,4.74,NA,45.8,3.81,12.02,1.03,NA,6.77,NA,NA,NA,NA,NA,NA
58,Zeng_4,Forest,China,Asia,118.083333,25.716667,20,1800,31,909615,4.64,NA,49.4,4.02,12.29,1.03,NA,4.71,NA,NA,NA,NA,NA,NA
58,Zeng_5,Forest,China,Asia,118.083333,25.716667,20,1800,90.22,877308,4.64,NA,49.4,4.02,12.29,1.03,NA,4.71,NA,NA,NA,NA,NA,NA
58,Zeng_6,Forest,China,Asia,118.083333,25.716667,20,1800,100.18,894615,4.64,NA,49.4,4.02,12.29,1.03,NA,4.71,NA,NA,NA,NA,NA,NA
58,Zeng_7,Forest,China,Asia,118.083333,25.716667,20,1800,93.36,917692,4.69,NA,39,3.43,11.37,0.95,NA,5.21,NA,NA,NA,NA,NA,NA
58,Zeng_8,Forest,China,Asia,118.083333,25.716667,20,1800,66.64,914231,4.69,NA,39,3.43,11.37,0.95,NA,5.21,NA,NA,NA,NA,NA,NA
58,Zeng_9,Forest,China,Asia,118.083333,25.716667,20,1800,60.35,938462,4.69,NA,39,3.43,11.37,0.95,NA,5.21,NA,NA,NA,NA,NA,NA
58,Zeng_10,Forest,China,Asia,118.083333,25.716667,20,1800,60.35,953462,4.85,NA,44.7,3.9,11.46,0.89,NA,6.8,NA,NA,NA,NA,NA,NA
58,Zeng_11,Forest,China,Asia,118.083333,25.716667,20,1800,66.11,990385,4.85,NA,44.7,3.9,11.46,0.89,NA,6.8,NA,NA,NA,NA,NA,NA
58,Zeng_12,Forest,China,Asia,118.083333,25.716667,20,1800,79.21,1018077,4.85,NA,44.7,3.9,11.46,0.89,NA,6.8,NA,NA,NA,NA,NA,NA
58,Zeng_13,Forest,China,Asia,118.083333,25.716667,20,1800,90.22,980000,4.76,NA,45.8,3.95,11.59,0.98,NA,5.03,NA,NA,NA,NA,NA,NA
58,Zeng_14,Forest,China,Asia,118.083333,25.716667,20,1800,100.7,981154,4.76,NA,45.8,3.95,11.59,0.98,NA,5.03,NA,NA,NA,NA,NA,NA
58,Zeng_15,Forest,China,Asia,118.083333,25.716667,20,1800,114.32,999615,4.76,NA,45.8,3.95,11.59,0.98,NA,5.03,NA,NA,NA,NA,NA,NA
58,Zeng_16,Forest,China,Asia,118.083333,25.716667,20,1800,131.62,1015769,4.34,NA,50.3,4.41,11.41,0.91,NA,5.47,NA,NA,NA,NA,NA,NA
58,Zeng_17,Forest,China,Asia,118.083333,25.716667,20,1800,91.27,1105769,4.34,NA,50.3,4.41,11.41,0.91,NA,5.47,NA,NA,NA,NA,NA,NA
58,Zeng_18,Forest,China,Asia,118.083333,25.716667,20,1800,60.35,940769,4.34,NA,50.3,4.41,11.41,0.91,NA,5.47,NA,NA,NA,NA,NA,NA
59,Ma_1,Cropland,China,Asia,124.25,43.33,5.6,594.8,672,9649000000,7.54,NA,11.24,NA,NA,3.86,NA,NA,NA,1.33,17.08,NA,NA,NA
59,Ma_2,Cropland,China,Asia,124.25,43.33,5.6,594.8,1013,15570000000,6.98,NA,13.64,NA,NA,4.94,NA,NA,NA,1.96,58.17,NA,NA,NA
59,Ma_3,Cropland,China,Asia,124.25,43.33,5.6,594.8,851,5432000000,8.15,NA,9.68,NA,NA,1.97,NA,NA,NA,1.42,64.56,NA,NA,NA
59,Ma_4,Cropland,China,Asia,124.25,43.33,5.6,594.8,892,6568000000,8.17,NA,9.6,NA,NA,4.34,NA,NA,NA,1.02,61.41,NA,NA,NA
60,Fang_1,Forest,China,Asia,107.9,25.12,19,1389,43.92,453270069,NA,NA,43.49,3.98,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_2,Forest,China,Asia,107.9,25.12,19,1389,39.74,595769594,NA,NA,42.6,4.14,10.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_3,Forest,China,Asia,107.9,25.12,19,1389,35.56,244020926,NA,NA,78.11,7.11,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_4,Forest,China,Asia,107.9,25.12,19,1389,35.29,520147210,NA,NA,42.6,3.83,11.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_5,Forest,China,Asia,107.9,25.12,19,1389,34.77,91568358,NA,NA,73.67,7.27,10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_6,Forest,China,Asia,107.9,25.12,19,1389,34.77,60466176,NA,NA,78.99,6.64,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_7,Forest,China,Asia,107.9,25.12,19,1389,34.25,326300025,NA,NA,52.37,4.77,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_8,Forest,China,Asia,107.9,25.12,19,1389,33.99,82112269,NA,NA,29.29,2.97,9.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_9,Forest,China,Asia,107.9,25.12,19,1389,33.73,126104789,NA,NA,102.96,8.67,11.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_10,Forest,China,Asia,107.9,25.12,19,1389,32.38,113473131,NA,NA,42.11,3.83,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_11,Forest,China,Asia,107.9,25.12,19,1389,30.07,67656975,NA,NA,94.08,7.58,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_12,Forest,China,Asia,107.9,25.12,19,1389,29.28,107594744,NA,NA,64.79,5.08,12.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_13,Forest,China,Asia,107.9,25.12,19,1389,28.76,394239153,NA,NA,46.15,4.06,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_14,Forest,China,Asia,107.9,25.12,19,1389,27.97,126104789,NA,NA,39.94,3.52,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_15,Forest,China,Asia,107.9,25.12,19,1389,27.45,28197898,NA,NA,79.88,7.03,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_16,Forest,China,Asia,107.9,25.12,19,1389,27.19,296457128,NA,NA,81.66,9.06,9.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_17,Forest,China,Asia,107.9,25.12,19,1389,26.93,116519366,NA,NA,51.48,5,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_18,Forest,China,Asia,107.9,25.12,19,1389,26.41,350431351,NA,NA,54.14,3.83,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_19,Forest,China,Asia,107.9,25.12,19,1389,25.88,342214874,NA,NA,41.72,3.98,10.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_20,Forest,China,Asia,107.9,25.12,19,1389,25.1,485673578,NA,NA,70.12,5.08,13.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_21,Forest,China,Asia,107.9,25.12,19,1389,24.31,238090894,NA,NA,44.38,3.75,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_22,Forest,China,Asia,107.9,25.12,19,1389,23.79,226618333,NA,NA,67.46,5.7,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_23,Forest,China,Asia,107.9,25.12,19,1389,22.75,176378091,NA,NA,134.91,12.5,10.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_24,Forest,China,Asia,107.9,25.12,19,1389,23.27,269089682,NA,NA,65.68,4.84,13.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_25,Forest,China,Asia,107.9,25.12,19,1389,23.27,94080494,NA,NA,55.92,5.16,10.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_26,Forest,China,Asia,107.9,25.12,19,1389,23.01,485673578,NA,NA,80.77,5.47,14.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_27,Forest,China,Asia,107.9,25.12,19,1389,21.18,394239153,NA,NA,90.53,8.75,10.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_28,Forest,China,Asia,107.9,25.12,19,1389,22.48,25722305,NA,NA,142.01,11.56,12.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_29,Forest,China,Asia,107.9,25.12,19,1389,21.7,77722088,NA,NA,66.57,6.17,10.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_30,Forest,China,Asia,107.9,25.12,19,1389,21.44,107594744,NA,NA,72.78,6.8,10.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_31,Forest,China,Asia,107.9,25.12,19,1389,20.65,326300025,NA,NA,54.14,4.53,11.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_32,Forest,China,Asia,107.9,25.12,19,1389,20.65,367399059,NA,NA,31.95,3.67,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_33,Forest,China,Asia,107.9,25.12,19,1389,19.61,53970674,NA,NA,70.12,6.02,11.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_34,Forest,China,Asia,107.9,25.12,19,1389,19.61,89116756,NA,NA,94.08,7.66,12.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_35,Forest,China,Asia,107.9,25.12,19,1389,18.56,200081826,NA,NA,41.72,3.28,12.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_36,Forest,China,Asia,107.9,25.12,19,1389,17.78,82112269,NA,NA,74.56,6.95,10.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_37,Forest,China,Asia,107.9,25.12,19,1389,16.99,91568358,NA,NA,113.61,11.09,10.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_38,Forest,China,Asia,107.9,25.12,19,1389,16.73,79890041,NA,NA,54.14,4.3,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_39,Forest,China,Asia,107.9,25.12,19,1389,15.95,62196225,NA,NA,33.73,3.36,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_40,Forest,China,Asia,107.9,25.12,19,1389,15.42,22028281,NA,NA,58.58,5.47,10.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_41,Forest,China,Asia,107.9,25.12,19,1389,16.21,60466176,NA,NA,85.21,7.81,10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_42,Forest,China,Asia,107.9,25.12,19,1389,14.12,38075375,NA,NA,85.21,6.48,13.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_43,Forest,China,Asia,107.9,25.12,19,1389,13.86,17101312,NA,NA,72.78,6.33,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_44,Forest,China,Asia,107.9,25.12,19,1389,5.49,50965459,NA,NA,123.37,11.64,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,Fang_45,Forest,China,Asia,107.9,25.12,19,1389,3.92,250079938,NA,NA,99.41,9.22,10.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,Liu_1,Grassland,China,Asia,102.98,33.83,1.5,747,7.31,148728299,6.03,17.63,32.27,0.9,35.86,0.68,NA,NA,NA,6.13,21.23,NA,NA,NA
61,Liu_2,Grassland,China,Asia,102.98,33.83,1.5,747,6.01,152089954,6.03,17.63,32.27,0.9,35.86,0.68,NA,NA,NA,6.13,21.23,NA,NA,NA
61,Liu_3,Grassland,China,Asia,102.98,33.83,1.5,747,6.96,169701477,6.03,17.63,32.27,0.9,35.86,0.68,NA,NA,NA,6.13,21.23,NA,NA,NA
61,Liu_4,Grassland,China,Asia,102.98,33.83,1.5,747,14.5,148986762,6.06,26.33,36.27,1.4,25.91,1.27,NA,NA,NA,6.28,21.02,NA,NA,NA
61,Liu_5,Grassland,China,Asia,102.98,33.83,1.5,747,12.03,180517662,6.06,26.33,36.27,1.4,25.91,1.27,NA,NA,NA,6.28,21.02,NA,NA,NA
61,Liu_6,Grassland,China,Asia,102.98,33.83,1.5,747,15.09,218210293,6.06,26.33,36.27,1.4,25.91,1.27,NA,NA,NA,6.28,21.02,NA,NA,NA
61,Liu_7,Grassland,China,Asia,102.98,33.83,1.5,747,10.37,114076580,6.07,23.37,27.73,1.83,15.15,1.2,NA,NA,NA,6.64,19.89,NA,NA,NA
61,Liu_8,Grassland,China,Asia,102.98,33.83,1.5,747,10.32,134102275,6.07,23.37,27.73,1.83,15.15,1.2,NA,NA,NA,6.64,19.89,NA,NA,NA
61,Liu_9,Grassland,China,Asia,102.98,33.83,1.5,747,12.14,222870355,6.07,23.37,27.73,1.83,15.15,1.2,NA,NA,NA,6.64,19.89,NA,NA,NA
61,Liu_10,Grassland,China,Asia,102.98,33.83,1.5,747,9.79,134525979,6.11,31.24,26.27,1.75,15.01,1.21,NA,NA,NA,7.78,51.96,NA,NA,NA
61,Liu_11,Grassland,China,Asia,102.98,33.83,1.5,747,10.85,149338830,6.11,31.24,26.27,1.75,15.01,1.21,NA,NA,NA,7.78,51.96,NA,NA,NA
61,Liu_12,Grassland,China,Asia,102.98,33.83,1.5,747,8.72,101422200,6.11,31.24,26.27,1.75,15.01,1.21,NA,NA,NA,7.78,51.96,NA,NA,NA
61,Liu_13,Grassland,China,Asia,102.98,33.83,1.5,747,5.31,77921913,5.92,44.49,37,1.13,32.74,1.64,NA,NA,NA,9.14,41.05,NA,NA,NA
61,Liu_14,Grassland,China,Asia,102.98,33.83,1.5,747,5.42,94075993,5.92,44.49,37,1.13,32.74,1.64,NA,NA,NA,9.14,41.05,NA,NA,NA
61,Liu_15,Grassland,China,Asia,102.98,33.83,1.5,747,6.84,87615193,5.92,44.49,37,1.13,32.74,1.64,NA,NA,NA,9.14,41.05,NA,NA,NA
